road_name,road_type,longitude,latitude
Rajiv Gandhi Salai,primary,80.2520783,12.9779765
,secondary_link,80.2477871,13.0292979
Halls Road,secondary,80.258202,13.0753974
Halls Road,secondary,80.2581567,13.0753556
Anna Arch Road,secondary,80.217863,13.0749017
South Usman Road,secondary,80.2303714,13.0351698
,tertiary,80.2476973,13.0597421
,secondary_link,80.2657686,13.0373727
Shastri Nagar 1st Avenue,tertiary,80.2568352,13.0011421
,secondary,80.2460655,13.1079618
Perambur High Road,secondary,80.246241,13.1079238
,secondary,80.2449254,13.1080598
,tertiary,80.2126311,13.0347907
,tertiary,80.2359547,12.925927
,tertiary,80.1851071,12.9895746
Noble 1st Street,tertiary,80.1852804,12.9895596
MKN Road,tertiary,80.2085221,13.0040454
Elliot's Beach Promenade,tertiary,80.2719234,13.0021527
Besant Road,secondary,80.2807996,13.0500343
Bharathi Salai,tertiary,80.2820454,13.0574927
Perambur High Road,tertiary,80.2418739,13.1069994
Thiruvottriyur High Road,secondary,80.2923711,13.1326681
,secondary,80.1886178,12.9659534
Medavakkam - Mambakkam - Sembakkam Road,primary,80.1924073,12.917066
Medavakkam - Mambakkam - Sembakkam Road,primary,80.1922722,12.9170818
Medavakkam - Mambakkam - Sembakkam Road,primary,80.1922005,12.9156464
Portious Road,secondary,80.2307513,13.0996269
Konnur High Road,primary,80.2305468,13.0995347
Konnur High Road,primary,80.230717,13.099478
Portious Road,secondary,80.2307742,13.0997265
Konnur High Road,primary,80.230833,13.0994339
,primary_link,80.1606759,12.9789815
,secondary,80.2540694,13.0667024
,secondary,80.2542901,13.0668378
,primary_link,80.2708859,13.067875
,primary,80.2710759,13.0678513
Terminal Link Road,tertiary,80.1600701,12.9787659
Terminal Link Road,tertiary,80.1602717,12.9783428
,primary_link,80.2694217,13.0664142
,primary_link,80.2415546,12.9513351
,tertiary,80.24168,12.9515004
,primary_link,80.2117974,13.0772514
Raja Muthiah Road,secondary,80.2709854,13.0810014
General Hospital Road,primary,80.2709194,13.0809633
EVR Periyar Salai,primary,80.2708772,13.0808378
,primary,80.2175688,12.9680097
New Avadi Road,primary,80.1985437,13.1031424
,secondary_link,80.2344469,13.0535116
North Usman Road,secondary,80.2345752,13.0534777
Dr MGR Salai,primary,80.2347097,13.0537064
North Usman Road,secondary,80.2344469,13.0535116
Gopathi Narayanaswami Road,secondary,80.2340633,13.0418188
Gopathi Narayanaswami Road,secondary,80.2358564,13.0426295
,secondary,80.2359465,13.0426414
Greams Road,tertiary,80.2550341,13.0570832
EVR Periyar Salai,primary,80.271008,13.0809032
,tertiary,80.2345384,13.039027
vekatanarayana road,tertiary,80.2346846,13.0389288
Binny Road,secondary,80.262979,13.062124
Anna Salai (Mount Road),primary,80.2629025,13.0620586
Kutchery Road,secondary,80.2680955,13.0366629
,primary,80.2799906,13.1056779
Nelson Manickam Road,secondary,80.2313762,13.0664731
Dr Muthulakshmi Salai,secondary,80.2565789,13.0015953
Tondiarpet High Road,tertiary,80.2429216,13.1294206
,secondary_link,80.234591,13.0391015
Royapettah High Road,secondary,80.2662884,13.0477262
Royapettah High Road,secondary,80.2663116,13.0468471
Royapettah High Road,secondary,80.2660071,13.0480932
Luz Church Road,secondary,80.2668498,13.0371166
,tertiary,80.2100226,13.082451
5th Avenue,tertiary,80.2100974,13.0832094
Chennai - Ennore Road,primary,80.2965635,13.1439001
Taylors Road,tertiary,80.2380649,13.0770071
Rangarajapuram Main Road,tertiary,80.2218404,13.0520012
Rangarajapuram Main Road,tertiary,80.2218544,13.0525436
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,80.2203555,13.0523379
Anna Main Road,tertiary,80.224086,13.0533
Nagerkoyil Sudalaimuthu Krishnan Salai,primary,80.2264881,13.0538862
EVR Periyar Salai,primary,80.2709372,13.0808678
Kodambakkam Railway Flyover,primary,80.2341222,13.0538133
Dr MGR Salai,primary,80.2342818,13.0538777
Dr MGR Salai,primary,80.2341825,13.0538934
Dr MGR Salai,primary,80.2341358,13.0538997
RK Mutt Road,secondary,80.26777,13.0359527
Kutchery Road,secondary,80.2676972,13.0367934
Stephenson Road,secondary,80.2596273,13.109776
Thiru Vi Ka Flyover,secondary,80.2679002,13.0427836
Thiru Vi Ka Flyover,secondary,80.2678149,13.0429571
Thiru Vi Ka Flyover,secondary,80.2664287,13.0465441
Thiru Vi Ka Flyover,secondary,80.2664442,13.0462999
Kamarajar Salai,primary,80.2783632,13.0374019
Santhome High Road,primary,80.2781251,13.0367787
Santhome High Road,primary,80.2777339,13.0353099
Taramani Link Road,tertiary,80.2330235,12.9765983
,primary_link,80.2481599,13.000907
Racecourse Road,secondary,80.2127401,13.0071172
Racecourse Road,secondary,80.2128589,13.0062423
,primary_link,80.2082911,12.9439343
Constable Road,tertiary,80.2426734,13.1022988
Anderson Road,tertiary,80.2431917,13.1019256
Sivan Koil Street,tertiary,80.2204085,13.0549702
RA Puram 2nd Main Road,secondary,80.2537908,13.0272247
Dr Ambedkar Road,secondary,80.2200856,13.0515298
Dr Ambedkar Road,secondary,80.2187458,13.0467597
,primary_link,80.2447687,13.0778715
,tertiary,80.268431,13.0662769
,primary_link,80.2657723,13.0644254
Ambedkar Kalloori Salai,secondary,80.2604452,13.1022184
,tertiary,80.2364962,12.9427203
,tertiary,80.2494796,12.9974288
,tertiary,80.2496444,12.9974659
,tertiary,80.247968,13.0061771
,tertiary,80.2479856,13.005299
,primary_link,80.2514698,12.9877203
,primary_link,80.251638,12.9877625
,primary_link,80.2506496,12.9862344
,primary_link,80.2515884,12.9876488
,primary_link,80.2514527,12.9869641
,primary_link,80.2517749,12.9863668
,tertiary_link,80.2515309,12.9864388
,primary_link,80.2512372,12.987965
,primary_link,80.2507849,12.9749096
Racecourse Road,secondary,80.2127471,13.0063774
,primary_link,80.234547,12.9369693
,tertiary,80.2036223,13.0429988
,tertiary,80.2037285,13.043174
Velachery Main Road,primary,80.2109684,12.9512503
Doctor M.G.R. Salai,primary,80.2460611,13.0529053
Pallavaram - Thoraipakkam Road,primary,80.2363661,12.9498755
,primary_link,80.2363564,12.9499857
,primary_link,80.2040562,13.0479063
Valluvar Kottam High Road,primary_link,80.2415622,13.0526039
Dr MGR Salai,primary,80.2417076,13.0525491
Dr MGR Salai,primary,80.2415622,13.0526039
Anna Nagar 6th Avenue,tertiary,80.2192833,13.0922791
Anna Nagar 6th Avenue,tertiary,80.2194377,13.0922365
Gandhi Irwin Road,secondary,80.2593995,13.0757595
Uttamar Gandhi Salai (Nungambakkam High Road),primary,80.2502887,13.0537767
RA Puram 2nd Main Road,secondary,80.2541257,13.0271621
RA Puram 2nd Main Road,secondary,80.2537908,13.0272247
1st Main Road,tertiary,80.2537908,13.0272247
,tertiary,80.2101991,12.9485344
Kamarajar Salai,tertiary,80.2422388,13.1303532
,tertiary,80.2036084,13.0428993
Rajamannar Salai,secondary,80.2022927,13.0431955
Rajamannar Salai,secondary,80.2034396,13.0429236
Rajamannar Salai,secondary,80.2044011,13.0428593
,tertiary,80.2037599,13.0431061
,tertiary,80.2037205,13.0432066
Lake View Road,tertiary,80.2037983,12.9882327
,tertiary,80.2467427,13.0063582
Jawaharlal Nehru Road (100 Feet Road),tertiary,80.2121855,13.0501186
,tertiary,80.2097603,12.948437
Pallavaram - Thoraipakkam Road,primary,80.2098206,12.9485814
Rajamannar Salai,secondary,80.2034481,13.0430288
Rajamannar Salai,secondary,80.2036084,13.0428993
Taylors Road,tertiary,80.2380064,13.0766849
Inner Ring Road,primary,80.2095566,13.0322513
Inner Ring Road,primary,80.2095911,13.0324423
Inner Ring Road,primary,80.2095127,13.032008
,primary_link,80.2266708,12.8802014
Mahatma Gandhi Road,secondary,80.2676853,12.9956708
Mahatma Gandhi Road,secondary,80.2668883,12.995765
,tertiary_link,80.2697305,12.9954678
Railway Border Road,tertiary,80.2293646,13.0445362
North Usman Road,secondary,80.2325552,13.0447298
North Usman Road,secondary,80.2324932,13.0445272
Mambalam High Road,tertiary,80.2318742,13.0539658
Mambalam High Road,tertiary,80.2311738,13.0515564
,primary_link,80.2114265,12.9523205
Brindavan Nagar Main Road,tertiary,80.2043588,12.9799118
Brindavan Nagar Main Road,tertiary,80.204373,12.9800357
,primary_link,80.2276378,12.8966209
,primary_link,80.245383,12.9604925
,secondary_link,80.2574518,13.0064135
,primary_link,80.2409162,12.9493278
,primary_link,80.2407603,12.9486875
,secondary,80.2516258,12.9878365
,primary_link,80.2521534,12.9850757
West Avenue Road,primary,80.2514435,12.9878116
Old Mahapalipuram Road,primary,80.2514186,12.9879188
Rajiv Gandhi IT Expressway,primary,80.2513358,12.9877944
Old Mahapalipuram Road,primary,80.2514698,12.9877203
Thiruvalluvar Road,primary,80.2585364,12.9873661
EVR Periyar Salai,primary,80.217479,13.0749577
EVR Periyar Salai,primary,80.2117598,13.0769454
,secondary_link,80.228686,13.0829871
Errabalu Chetty Street,tertiary,80.2887064,13.0909722
Rukmani Lakshmipathi Road,tertiary,80.2610926,13.0710289
Rukmani Lakshmipathi Road,tertiary,80.2610816,13.0708898
Paper Mills Road,secondary,80.2156172,13.1289272
Paper Mills Road,secondary,80.2154694,13.1290351
,primary,80.2073618,12.9486425
Manapakkam Main Road,secondary,80.1834168,13.0215764
Valluvar Road,secondary,80.1829376,13.021186
,primary_link,80.2089839,12.9485995
,tertiary_link,80.2065986,12.8727215
Rajiv Gandhi Salai,primary,80.2412309,12.9503355
,primary_link,80.2299386,13.0252425
,primary,80.2798145,13.043365
Rajiv Gandhi Salai,primary,80.2467479,12.9635279
,secondary,80.2385892,13.0834755
Kilpauk Garden Road,secondary,80.238807,13.0834506
EVR Periyar Salai,primary,80.211493,13.076979
,tertiary,80.2117818,13.077166
EVR Periyar Salai,primary,80.2119023,13.0770854
Jawaharlal Nehru Road (100 Feet Road),primary,80.2114423,13.0541332
Racecourse Road,secondary,80.2128053,13.006386
Racecourse Road,secondary,80.2128039,13.0062298
TTK Road,secondary,80.2594332,13.0428361
TTK Road,secondary,80.259547,13.0430153
EVR Periyar Salai,primary,80.2569891,13.0791344
Kodambakkam Railway Flyover,primary,80.2280275,13.0540663
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,80.2280194,13.0539522
General Patters Road,secondary,80.267641,13.0657269
Halls Road,secondary,80.2582267,13.0753416
Gandhi - Irwin Road,secondary,80.2582488,13.0754385
Mayor Ramanathan Road (Spur Tank Road),secondary,80.2424,13.0692923
Mc Nichols Road,primary,80.2424159,13.0692374
,tertiary,80.242317,13.069227
McNichols Road,primary,80.2423402,13.069162
Mc Nichols Road,primary,80.2423761,13.0693631
Mc Nichols Road,primary,80.2423102,13.0695581
Harrington Road,tertiary,80.2422213,13.0692764
Pallavaram - Thoraipakkam Road,primary,80.203086,12.9487138
Pallavaram - Thoraipakkam Road,primary,80.2031531,12.9486439
,tertiary,80.2031531,12.9486439
,primary_link,80.2165066,12.9685244
,tertiary,80.2278693,12.902292
,primary_link,80.2389009,12.9493512
,primary_link,80.2315378,12.930045
,primary_link,80.2381701,12.9442935
Grand Southern Trunk Road,primary,80.1853914,12.9940514
,primary_link,80.1972343,13.0019666
,primary_link,80.2251089,13.0535347
,primary_link,80.2238302,13.0533872
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,80.2240107,13.0532815
,primary_link,80.2117628,13.0614704
,primary_link,80.1874499,13.0458884
,primary_link,80.2031197,13.1035781
,secondary_link,80.2551583,13.0546523
,primary_link,80.2394303,12.9493368
Sabari Salai,secondary,80.1886178,12.9659534
Shastri Nagar 1st Avenue,tertiary,80.2581344,13.0010463
,tertiary_link,80.1946901,13.0740207
Muthuswamy Road,primary,80.2820326,13.0789407
Muthuswamy Road,primary,80.2821343,13.078981
Muthuswamy Road,primary,80.281863,13.0788433
Halls Road,secondary,80.257504,13.0745092
Halls Road,secondary,80.2575633,13.0746928
,secondary,80.2573049,13.0747456
,secondary,80.2575121,13.0747069
,secondary_link,80.2087833,13.0129273
Water Works Road,secondary,80.2097114,13.0131179
Water Works Road,secondary,80.2074672,13.0129173
,tertiary,80.2135911,13.1121046
,tertiary,80.2131558,13.1106615
,tertiary,80.212988,13.1101565
Velachery Road,secondary,80.2232552,13.0114027
,primary_link,80.1887021,12.9957213
,primary_link,80.2343373,12.9001926
,primary_link,80.2490148,13.0067933
Elephant Gate Bridge Road,secondary,80.2705807,13.0923101
Elephant Gate Bridge Road,secondary,80.26944,13.0922347
,primary_link,80.2164264,13.0510487
,secondary,80.2637854,13.0522924
,primary_link,80.2099523,13.1003211
,primary,80.2188898,12.9705875
Rajiv Gandhi Salai,primary,80.2525733,12.9793751
Rajiv Gandhi Salai,primary,80.2518245,12.9778666
,primary_link,80.2142129,12.959358
Pilkington Road,tertiary,80.2400846,13.1007558
,tertiary,80.2660479,13.0266395
Kodambakkam – Sriperumbudur Road,primary,80.1272807,13.0115742
Kodambakkam – Sriperumbudur Road,primary,80.1330404,13.0129221
5th Avenue,tertiary,80.2104479,13.0923256
Anna Nagar 6th Avenue,tertiary,80.2105909,13.0925387
Anna Nagar 6th Avenue,tertiary,80.2104587,13.0925437
,primary_link,80.2105706,13.0497295
Paper Mills Road,secondary,80.2421669,13.1083203
Perambur High Road,primary,80.242022,13.1084688
Bazaar Main Road,secondary,80.2145126,12.9638686
,secondary,80.2144936,12.9638787
Bazaar Main Road,secondary,80.2144713,12.9638824
Bazaar Main Road,secondary,80.2143004,12.9639105
Rajiv Gandhi Salai,primary,80.2527349,12.9798118
Water Works Road,secondary,80.2087833,13.0129273
Water Works Road,secondary,80.2087196,13.012862
Water Works Road,secondary,80.2086453,13.0128531
Water Works Road,secondary,80.2087105,13.0129123
Water Works Road,secondary,80.2087938,13.012871
,primary_link,80.1925235,13.0150371
Nagerkoyil Sudalaimuthu Krishnan Salai,primary,80.2241162,13.0534641
Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,80.224086,13.0533
1st Avenue,tertiary,80.223985,13.0851972
Defence Colony Road,tertiary,80.1983997,13.0178809
,primary_link,80.219649,13.052136
,primary_link,80.2195028,13.0520937
Annasalai Street,tertiary,80.2339412,13.0282365
11th Avenue,secondary,80.2177279,13.0315887
11th Avenue,secondary,80.2205551,13.032232
,primary_link,80.1895756,13.0165711
Morasali Maran Flyover,primary,80.243485,13.1070932
,primary_link,80.2474105,13.0606857
,primary_link,80.269497,13.0665975
,secondary_link,80.257597,13.0686551
Doctor Shivaji Ganesan Road,tertiary,80.2410743,13.0335706
,tertiary,80.2299948,13.0410417
,tertiary,80.2300278,13.0409715
Velachery Mudhanmai Salai,primary,80.1940029,12.917292
Semmozhi Salai,primary,80.1941316,12.9169738
Ottiambakkam Road,tertiary,80.1843306,12.887695
Ottiambakkam Road,tertiary,80.1842721,12.8875519
Ottiambakkam Road,tertiary,80.1842496,12.8874103
,primary_link,80.2267111,12.8789226
,primary_link,80.2264611,12.8699188
,primary_link,80.2516783,12.9774001
Vanniyar Street,tertiary,80.2228794,13.0582358
3rd Main Road,tertiary,80.2328321,13.0279325
,primary_link,80.2470267,12.8978335
Pillaiyar Kovil Street,tertiary,80.2363344,12.9373599
Govindaswamy Karuppiah Moopanar Flyover,secondary,80.2455459,13.0279345
Govindaswamy Karuppiah Moopanar Flyover,secondary,80.2455746,13.0279719
Jawaharlal Nehru Road (100 Feet Road),primary,80.2122385,13.0374627
4th Avenue,secondary,80.2125721,13.0373224
PT Rajan Salai,secondary,80.2122478,13.0442799
Gopalapuram 1st Street,tertiary,80.2570393,13.0461445
Cathedral Road,primary,80.2569785,13.0458861
Cathedral Road,primary,80.2569219,13.0460403
Dr Radhakrishnan Salai,primary,80.2744741,13.0433495
Dr Radhakrishnan Salai,primary,80.2743187,13.0434299
Ethiraj Salai,secondary,80.2591111,13.0642994
,tertiary_link,80.2422213,13.0692764
,tertiary,80.2281954,12.906993
,tertiary,80.2283764,12.9083478
Uttamar Gandhi Salai,primary,80.2446354,13.0630842
Doctor Ranga Road,secondary,80.2637034,13.0331407
Doctor Ranga Road,secondary,80.2637034,13.0331407
,tertiary,80.2057913,13.1038735
Konnur High Road,secondary,80.2055353,13.1038668
Konnur High Road,secondary,80.2057913,13.1038735
Konnur High Road,secondary,80.2059999,13.1038545
,secondary,80.2676251,12.9956768
Besant Nagar 2nd Avenue,secondary,80.2677001,12.9960193
Dr Muthulakshmi Salai,secondary,80.2558089,12.9969275
Dr Muthulakshmi Salai,secondary,80.2564557,13.0012436
Kalki Krishnamurty Road,secondary,80.2556161,12.9863313
Kalki Krishnamurty Road,secondary,80.255548,12.9862428
,tertiary,80.1639062,12.9806207
Ormes Road,tertiary,80.2447379,13.0819339
Pallavaram Flyover,primary,80.1552563,12.974724
Pallavaram Flyover,primary,80.1556081,12.9749317
,tertiary,80.1556081,12.9749317
,tertiary,80.1494917,12.9680348
,tertiary,80.2456003,13.0528323
Doctor M.G.R. Salai,primary,80.2456064,13.0527693
Broadie's Castle Road,primary,80.2629394,13.0189973
Brodie Castle Road,primary,80.2629394,13.0189973
DGS Dhinakaran Road,primary,80.2629344,13.018911
,secondary,80.1965654,13.0151351
,secondary,80.19875,13.0140452
,secondary,80.1962382,13.0142579
,secondary,80.1965654,13.0151351
,secondary,80.2455965,13.0346817
Anna Salai (Mount Road),primary,80.2399589,13.03109
East Coast Road,primary,80.2511506,12.9197264
East Coast Road,primary,80.2474247,12.8977497
East Coast Road,primary,80.2510945,12.9198386
East Coast Road,primary,80.2512389,12.9199748
East Coast Road,primary,80.2511801,12.9198085
East Coast Road,primary,80.2510635,12.9197572
,tertiary,80.237014,13.031356
Velachery Mudhanmai Salai,primary,80.2030176,12.9309194
,primary_link,80.2436876,13.0777483
Cenotaph Road,tertiary,80.2458646,13.0316189
Kaliamman Koil Street,secondary,80.1988011,13.0659859
Kaliamman Koil Street,secondary,80.1988464,13.0660749
Kaliamman Koil Street,secondary,80.1971224,13.062934
,tertiary,80.1988011,13.0659859
,tertiary,80.1987081,13.0661452
Kaliamman Koil Street,secondary,80.1986629,13.0660528
,primary,80.2505897,13.0788665
Raja Muthiah Road,secondary,80.2709477,13.0811824
Raja Muthiah Road,secondary,80.2709288,13.0813354
EVR Periyar Salai,primary,80.2447577,13.0779651
EVR Periyar Salai,primary,80.2444072,13.0778344
EVR Periyar Salai,primary,80.2447687,13.0778715
Sardar Patel Road,primary,80.2591946,13.0087027
Raja Muthiah Road,secondary,80.2704958,13.0839633
Constable Road,secondary,80.2307921,13.1027712
,secondary,80.2116208,13.0443253
PT Rajan Salai,secondary,80.2121416,13.0442725
EVR Periyar Salai,primary,80.254388,13.0789674
EVR Periyar Salai,primary,80.2547003,13.0788783
EVR Periyar Salai,primary,80.2544065,13.078839
East Coast Road,primary,80.2569517,12.9663563
East Coast Road,primary,80.2568276,12.9662135
East Coast Road,primary,80.2568415,12.9657816
Venkatesa Agraharam Road,tertiary,80.2644118,13.0331489
,primary_link,80.2350698,13.0079169
Dr. Muthulakshmi Road,secondary,80.25589,12.9877709
Police Commissioner Office Road,secondary,80.2582506,13.0752941
,secondary,80.2463972,13.10085
Sardar Patel Road,primary_link,80.240213,13.0069328
Sardar Patel Road,primary,80.2472685,13.0066419
Sardar Patel Road,primary,80.2468737,13.0066452
Sardar Patel Road,primary,80.2471932,13.0066442
Sardar Patel Road,primary,80.2473998,13.0066491
Alwarpet Street,tertiary,80.2532236,13.0334734
